,offer_id,comparison_new,brand,matches
54264,2b9442fd-fb5c-41b2-8bde-aa8d37f2ba4f,ellesse mehrfarbig lucine jerseykleid,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
54272,94f78595-0be7-4ad1-b26f-adfe642e5232,ellesse schwarz louisa satchel bag unisex umhängetasche,ellesse,"[('ellesse schwarz   weiß   schwarz umhängetasche', 88), ('ellesse weiß   weiß sneaker', 86)]"
54286,d720cffb-3dc7-40cf-95bc-49bb3bf93336,ellesse hellblau buon crop vest top,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
54301,2966365e-e4c4-4469-87cd-ea59e7f79ae6,ellesse schwarz rhita track fleecepullover,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
54314,1a4116db-fb6d-4bab-9b9b-ded511c330d0,ellesse blau blanka tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
54348,70fc3976-cf0c-4c6c-87cb-2a2701c16e21,ellesse royal marcelio t shirt print,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
54356,726df7b2-821b-43d5-84b8-2ed465ff8596,ellesse schwarz zehri jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
54412,6a8a2517-e91b-4e80-9b47-803a20f52293,ellesse pink hanar shorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
54464,cfae75d2-147a-436c-8436-554f67562672,ellesse weiß betali tee t shirt print,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
54610,be7c8535-71b1-48ff-a929-a476bc892101,ellesse grau agata sweatshirt,ellesse,"[('ellesse grau   grau sweatshirt', 95), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
54749,bbd2b2f5-1e19-4539-b022-b51255fd4490,ellesse pink arran unisex cap,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
54755,ecd7c076-095c-4c51-b915-54f2c718a571,ellesse hellgrau apice gilet weste,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
54891,95e47545-b6f7-4188-a688-e9ca7d8cfe4a,ellesse weiß olbo cap unisex cap,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
54966,16d44e77-86a6-4fd8-907f-4b3c261adc6f,ellesse blau teresina 3 pack unisex body,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
54971,8461c92b-1b7c-4a14-81bc-a995d87f897f,ellesse pink valentina padded  winterjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
55005,40d805e4-c946-4aa2-81d9-6713837a1bf3,ellesse pink layke t shirt print,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55010,252e9c04-bfe1-4f9b-9865-a52cd466d2c8,ellesse schwarz veronga sweatshirt,ellesse,"[('ellesse schwarz   weiß   schwarz sweatshirt', 88), ('ellesse schwarz   weiß   schwarz sweatshirt', 88)]"
55011,73bbaa36-3145-42cb-9058-22b830c5cb32,ellesse khaki ragoli unisex cap,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55063,86424078-f12a-423d-8a05-4a1aee4f097e,ellesse lila teynor badeshorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55096,480f6f46-4f3d-4c89-a153-a3f73ea4dc7c,ellesse pink frivola pant jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55132,e2caa4e3-d27a-474c-9ddb-f133cac5b81f,ellesse blau florenzi bucket hat hut,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55197,194cd802-fe0c-45cd-91e6-80f918fad586,ellesse dunkelgrau meliert diveria sweatshirt,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse nude   beige sneaker', 86)]"
55252,e09c05a0-2ef7-45ec-bff2-e8c30473b4d7,ellesse lila suzina leggings   hosen shorts,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
55254,95686f94-0575-4f33-8412-23867b7f705a,ellesse hellgrün bekford beanie unisex mütze,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
55263,3bdf5184-56e6-4100-9303-0cd8762e8816,ellesse schwarz forelo hoody kapuzenpullover sweatshirt,ellesse,"[('ellesse schwarz   weiß   schwarz sweatshirt', 88), ('ellesse schwarz   weiß   schwarz sweatshirt', 88)]"
55305,28115c59-9433-4470-8a96-b36eb6fd5725,ellesse weiß mode kurze sporthose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55351,849aaa85-e9cd-4385-acb3-0d1dfbe5b56a,ellesse schwarz maysa leggings   hosen shorts,ellesse,"[('ellesse schwarz   weiß   schwarz shorts', 87), ('ellesse weiß   weiß sneaker', 86)]"
55380,0cea8d2a-da49-48d6-9f2b-fa9d4f881f7a,ellesse schwarz silvo  fleecepullover,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55393,19a80a8d-b193-4ec4-b6e6-dcb60a48c780,ellesse pink sylvia top,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55394,b84f0839-d88f-4b6e-bb2d-6ba3d510c5e3,ellesse beige adalina jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55482,0762acb3-af89-4faf-9df4-8917442a4c04,ellesse bordeaux mollie sweatshirt,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55504,978d2005-49a4-415c-aad2-66d47a121c10,ellesse anthrazit toce sweatshirt kapuzenpullover,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
55532,596129f7-7743-4ad7-abb6-ba2e2acbbad9,ellesse blau velly beanie bubb glove pack set mütze fingerhandschuh,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   schwarz t shirt', 86)]"
55641,da8e5392-e390-4db9-af43-0fbc0b267678,ellesse weiß straccia  t shirt print,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55814,189bd669-8568-4bae-902d-de48db587e4f,ellesse schwarz arora backpack   water bottle set unisex tagesrucksack,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse altrosa   weiß   grau   pink sweatshirt', 86)]"
55912,6d83a365-01d3-47c3-b22b-8e70a2421d3b,ellesse tan basta jogginghose shorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
55924,74c6e27f-394a-4397-b021-a35dae4c2a29,ellesse weiß albany t shirt print,ellesse,"[('ellesse weiß   weiß shirt', 95), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
55936,3f7a133a-90f6-43de-bf5c-7feb75af40d2,ellesse schwarz liberta parka,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
56051,5ef39af9-236e-400d-aa27-9d6b7cff963d,ellesse hellgrau meliert suzina leggings   hosen shorts,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
56099,e98a41df-2ce7-4fdc-8c09-d9890d4adf67,ellesse pink martha pant jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
56118,5a6b934c-4cd1-4508-a2a6-d382c89c3070,ellesse mehrfarbig buongiorno pant jogginghose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse nude   beige sneaker', 86)]"
56148,0495bf12-5794-4eec-891c-1cd7b54cf147,ellesse silberfarben leva leggings   hosen shorts,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
56156,9d17a69b-f789-4b84-80f3-17a31aa4f884,ellesse blau klara unisex hut,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
56209,8bd63ff0-da43-45b6-b875-24ca4bfc2f77,ellesse weiß archivium sneaker low,ellesse,"[('ellesse weiß   weiß sneaker', 95), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
56218,d551e835-eea4-49e7-aed0-df7f68f26b79,ellesse dunkelblau cielo badeshorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
56341,59899eba-b8d5-4fba-9a0c-86de2fc76d06,ellesse weiß benin baby unisex langarmshirt,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
56358,aa313e00-cfe3-4ca9-9de9-c15134bcda74,ellesse schwarz toschi padded wintermantel,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
56433,b0c58796-be3d-4204-b66c-d8ce44c6eac2,ellesse grau fornoli unisex shorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
56491,b4cfd8ec-a8ba-425a-9d89-deef2b24dcd1,ellesse blau suzina leggings   hosen shorts,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
56515,1297c756-53fb-4e33-8ab2-0522d0d2e0bf,ellesse schwarz malia t shirt print,ellesse,"[('ellesse schwarz   weiß   schwarz t shirt', 87), ('ellesse schwarz   weiß   schwarz t shirt', 87)]"
56524,37f935b9-bb26-4d29-8b7d-a32b8fdf8950,ellesse schwarz tuttan crop top,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
56600,5c0321d7-7abd-4c74-90c3-105f94d2f0ef,ellesse schwarz presepe t shirt print,ellesse,"[('ellesse schwarz   weiß   schwarz t shirt', 87), ('ellesse schwarz   weiß   schwarz t shirt', 87)]"
56666,3b3bd4b3-73bd-425c-8a03-c7a14ab0400f,ellesse schwarz garna jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
56708,53791b17-0437-4db0-9b2c-cdcf3c8cba23,ellesse schwarz norto backpack unisex tagesrucksack,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
56716,bcc800bd-13b0-4b10-97a6-ae6a53abd1e0,ellesse schwarz afens langarmshirt,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
56740,73c137a5-f129-4c76-90f5-93f896586dd5,ellesse dunkelblau teynor badeshorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
56787,4dbfe54f-7eac-4e67-bfc6-6e3f3e8b1874,ellesse flieder jotna backpack unisex tagesrucksack,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
56838,4856797b-b738-49cc-8a2e-50fefc4a8a4f,ellesse silberfarben houghton crop track trainingsjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
56849,fd8377a2-4c39-475d-9435-c2a72e7c839a,ellesse pink maribelo set unisex body,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
56887,84cc0ce2-2fa6-435a-af48-2c25b6b7f393,ellesse oliv padded jacket winterjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
56898,2ee7558c-b7a1-4ed9-8b0d-f316dee84cc4,ellesse khaki templeton umhängetasche,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
56933,709c4cdf-39cd-405b-94aa-11f5ce19b48e,ellesse schwarz barla fashion trunks 12 pack panties,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
57272,8f5b8d67-eee1-4fe7-99eb-c22bab90a8a2,ellesse hellblau suprios sweatshirt,ellesse,"[('ellesse hellblau   blau sweatshirt  suprios ', 95), ('ellesse blau   hellblau   blau sweatshirt', 87)]"
57305,4e850d86-8ec2-442c-b4e3-6c0c3a03e3d3,ellesse dunkelblau osteria jogginghose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
57346,f549a11a-5bad-4b95-8733-4c3860a7d65b,ellesse orange wero tee t shirt print,ellesse,"[('ellesse weiß   orange   weiß t shirt', 87), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
57370,c07aae9b-e16d-4021-8abd-78d04718c041,ellesse schwarz halle tee t shirt print,ellesse,"[('ellesse schwarz   weiß   schwarz t shirt', 87), ('ellesse schwarz   weiß   schwarz t shirt', 87)]"
57389,d251e62b-a19b-4763-8421-be1d6f06acc4,ellesse mehrfarbig che swim badeshorts,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
57564,8c1b2af4-26f9-453a-8ffe-7c66846901a2,ellesse grau raylo jog suit trainingsanzug,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
57604,c5360fc4-b6dc-40b9-9733-a3bd5fa12871,ellesse schwarz nurra fashion trunks 5 pack panties,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
57622,8cf221f8-c3cf-4c88-b19e-8da066af3220,ellesse schwarz darino padded jacket trainingsjacke,ellesse,"[('ellesse weiß   schwarz trainingsjacke', 89), ('ellesse weiß   schwarz   weiß trainingsjacke', 89)]"
57745,4c84a8fc-e1be-4697-b2e0-7fb4be6b3b99,ellesse blau ficiale track top sweatjacke trainingsjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
57820,aa91bbcb-3cf3-4151-81e2-138f5967605c,ellesse grau ethan pyjama,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
57861,9e98c0bc-59c1-43de-9251-24820a77a7c5,ellesse schwarz bardy weste,ellesse,"[('ellesse schwarz   schwarz weste  bardy ', 95), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
57889,eb3272aa-baf1-4533-af79-745cdb647a34,ellesse schwarz erino backpack   water bottle set unisex schulranzen set tagesrucksack,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse altrosa   weiß   grau   pink sweatshirt', 86)]"
58022,fe6bc610-1b30-4ef6-a9c8-d78957eb9087,ellesse schwarz half zip hoody unisex kapuzenpullover,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
58099,46ec4704-2fc2-415c-a681-06edd08d7979,ellesse schwarz penrose tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
58111,8e3ae604-705d-4b0d-9c4b-1e49673130b1,ellesse flieder freyah set bikini,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
58185,81300387-3093-485f-9de9-bb48ff560434,ellesse schwarz frivola jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
58222,ce709f76-956a-49b8-9ab0-129327d062f0,ellesse schwarz montento hoody kapuzenpullover sweatshirt,ellesse,"[('ellesse schwarz   weiß   schwarz sweatshirt', 88), ('ellesse schwarz   weiß   schwarz sweatshirt', 88)]"
58249,5e80fc9d-bc8f-4875-868d-1432dfb16a3f,ellesse blau dirupo track pant stoffhose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
58321,a336b58f-5c1e-4522-8303-549fc43bbb13,ellesse pink fordhav fade sweatshirt,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
58337,6d5959ac-3977-4dce-b58d-d98575c413f4,ellesse grau penrose legging tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
58351,8a145ed2-518b-4ca7-b30b-4627dab063d1,ellesse rot cherrie set bikini,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
58368,f527d7db-7153-403a-9571-5953eb80af72,ellesse blau banchina track pant stoffhose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
58564,4ef728f6-1570-4590-b3ad-d440d1c252a9,ellesse pink velam jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
58584,39d86a7c-b86f-4d95-a82b-dd3984dfd2b7,ellesse khaki keeva funktionsshirt top,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
58599,b158d009-136e-4d9b-a1f3-cc8bf1a80d22,ellesse dunkelblau miri t shirt print,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
58650,2b6e4058-ce0e-48a7-8b19-595b0f4bf7e6,ellesse lila reedia sweatshirt kapuzenpullover,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse nude   beige sneaker', 86)]"
58656,23b43efd-cf60-41ad-a51c-1e7a19a061ac,ellesse schwarz hali fashion trunks 3 pack panties,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
58700,3a868e8b-63ff-4ad4-92e3-46a316b39845,ellesse blau isobel kapuzenpullover sweatshirt,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse nude   beige sneaker', 86)]"
58731,e5aeac0e-1926-47ec-9ab4-f8d0aed5337c,ellesse weiß gerario tee set unisex kurze sporthose t shirt print,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   schwarz t shirt', 86)]"
58732,07df9181-1249-4d54-b278-5ae94c98159e,ellesse blau nicky t shirt print,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
